period,respondent,respondent-name,type-name,value,value-units
2026-03-29T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,20974,megawatthours
2026-03-29T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,22113,megawatthours
2026-03-29T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,22879,megawatthours
2026-03-29T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,22875,megawatthours
2026-03-29T16,SOCO,"Southern Company Services, Inc. - Trans",Demand,22761,megawatthours
2026-03-29T17,SOCO,"Southern Company Services, Inc. - Trans",Demand,22584,megawatthours
2026-03-29T18,SOCO,"Southern Company Services, Inc. - Trans",Demand,22447,megawatthours
2026-03-29T19,SOCO,"Southern Company Services, Inc. - Trans",Demand,22385,megawatthours
2026-03-29T20,SOCO,"Southern Company Services, Inc. - Trans",Demand,22367,megawatthours
2026-03-29T21,SOCO,"Southern Company Services, Inc. - Trans",Demand,22669,megawatthours
2026-03-29T22,SOCO,"Southern Company Services, Inc. - Trans",Demand,23079,megawatthours
2026-03-29T23,SOCO,"Southern Company Services, Inc. - Trans",Demand,23355,megawatthours
2026-03-30T00,SOCO,"Southern Company Services, Inc. - Trans",Demand,23728,megawatthours
2026-03-30T01,SOCO,"Southern Company Services, Inc. - Trans",Demand,24493,megawatthours
2026-03-30T02,SOCO,"Southern Company Services, Inc. - Trans",Demand,24050,megawatthours
2026-03-30T03,SOCO,"Southern Company Services, Inc. - Trans",Demand,22746,megawatthours
2026-03-30T04,SOCO,"Southern Company Services, Inc. - Trans",Demand,21411,megawatthours
2026-03-30T05,SOCO,"Southern Company Services, Inc. - Trans",Demand,20196,megawatthours
2026-03-30T06,SOCO,"Southern Company Services, Inc. - Trans",Demand,19448,megawatthours
2026-03-30T07,SOCO,"Southern Company Services, Inc. - Trans",Demand,19151,megawatthours
2026-03-30T08,SOCO,"Southern Company Services, Inc. - Trans",Demand,18915,megawatthours
2026-03-30T09,SOCO,"Southern Company Services, Inc. - Trans",Demand,19228,megawatthours
2026-03-30T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,20135,megawatthours
2026-03-30T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,21783,megawatthours
2026-03-30T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,23306,megawatthours
2026-03-30T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,23756,megawatthours
2026-03-30T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,24185,megawatthours
2026-03-30T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,24468,megawatthours
2026-03-30T16,SOCO,"Southern Company Services, Inc. - Trans",Demand,24695,megawatthours
2026-03-30T17,SOCO,"Southern Company Services, Inc. - Trans",Demand,25080,megawatthours
2026-03-30T18,SOCO,"Southern Company Services, Inc. - Trans",Demand,25409,megawatthours
2026-03-30T19,SOCO,"Southern Company Services, Inc. - Trans",Demand,25788,megawatthours
2026-03-30T20,SOCO,"Southern Company Services, Inc. - Trans",Demand,26110,megawatthours
2026-03-30T21,SOCO,"Southern Company Services, Inc. - Trans",Demand,26435,megawatthours
2026-03-30T22,SOCO,"Southern Company Services, Inc. - Trans",Demand,26644,megawatthours
2026-03-30T23,SOCO,"Southern Company Services, Inc. - Trans",Demand,26676,megawatthours
2026-03-31T00,SOCO,"Southern Company Services, Inc. - Trans",Demand,26823,megawatthours
2026-03-31T01,SOCO,"Southern Company Services, Inc. - Trans",Demand,27069,megawatthours
2026-03-31T02,SOCO,"Southern Company Services, Inc. - Trans",Demand,26312,megawatthours
2026-03-31T03,SOCO,"Southern Company Services, Inc. - Trans",Demand,24702,megawatthours
2026-03-31T04,SOCO,"Southern Company Services, Inc. - Trans",Demand,23115,megawatthours
2026-03-31T05,SOCO,"Southern Company Services, Inc. - Trans",Demand,21636,megawatthours
2026-03-31T06,SOCO,"Southern Company Services, Inc. - Trans",Demand,20615,megawatthours
2026-03-31T07,SOCO,"Southern Company Services, Inc. - Trans",Demand,19952,megawatthours
2026-03-31T08,SOCO,"Southern Company Services, Inc. - Trans",Demand,19640,megawatthours
2026-03-31T09,SOCO,"Southern Company Services, Inc. - Trans",Demand,19751,megawatthours
2026-03-31T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,20451,megawatthours
2026-03-31T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,21945,megawatthours
2026-03-31T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,23288,megawatthours
2026-03-31T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,23770,megawatthours
2026-03-31T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,24206,megawatthours
2026-03-31T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,24886,megawatthours
2026-03-31T16,SOCO,"Southern Company Services, Inc. - Trans",Demand,25555,megawatthours
2026-03-31T17,SOCO,"Southern Company Services, Inc. - Trans",Demand,26532,megawatthours
2026-03-31T18,SOCO,"Southern Company Services, Inc. - Trans",Demand,27395,megawatthours
2026-03-31T19,SOCO,"Southern Company Services, Inc. - Trans",Demand,28341,megawatthours
2026-03-31T20,SOCO,"Southern Company Services, Inc. - Trans",Demand,29059,megawatthours
2026-03-31T21,SOCO,"Southern Company Services, Inc. - Trans",Demand,29417,megawatthours
2026-03-31T22,SOCO,"Southern Company Services, Inc. - Trans",Demand,29792,megawatthours
2026-03-31T23,SOCO,"Southern Company Services, Inc. - Trans",Demand,29532,megawatthours
2026-04-01T00,SOCO,"Southern Company Services, Inc. - Trans",Demand,29090,megawatthours
2026-04-01T01,SOCO,"Southern Company Services, Inc. - Trans",Demand,28991,megawatthours
2026-04-01T02,SOCO,"Southern Company Services, Inc. - Trans",Demand,28006,megawatthours
2026-04-01T03,SOCO,"Southern Company Services, Inc. - Trans",Demand,26342,megawatthours
2026-04-01T04,SOCO,"Southern Company Services, Inc. - Trans",Demand,24340,megawatthours
2026-04-01T05,SOCO,"Southern Company Services, Inc. - Trans",Demand,22621,megawatthours
2026-04-01T06,SOCO,"Southern Company Services, Inc. - Trans",Demand,21225,megawatthours
2026-04-01T07,SOCO,"Southern Company Services, Inc. - Trans",Demand,20382,megawatthours
2026-04-01T08,SOCO,"Southern Company Services, Inc. - Trans",Demand,19978,megawatthours
2026-04-01T09,SOCO,"Southern Company Services, Inc. - Trans",Demand,20034,megawatthours
2026-04-01T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,20737,megawatthours
2026-04-01T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,22065,megawatthours
2026-04-01T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,23233,megawatthours
2026-04-01T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,23693,megawatthours
2026-04-01T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,24337,megawatthours
2026-04-01T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,25164,megawatthours
2026-04-01T16,SOCO,"Southern Company Services, Inc. - Trans",Demand,26209,megawatthours
2026-04-01T17,SOCO,"Southern Company Services, Inc. - Trans",Demand,27265,megawatthours
2026-04-01T18,SOCO,"Southern Company Services, Inc. - Trans",Demand,28427,megawatthours
2026-04-01T19,SOCO,"Southern Company Services, Inc. - Trans",Demand,29390,megawatthours
2026-04-01T20,SOCO,"Southern Company Services, Inc. - Trans",Demand,30322,megawatthours
2026-04-01T21,SOCO,"Southern Company Services, Inc. - Trans",Demand,31033,megawatthours
2026-04-01T22,SOCO,"Southern Company Services, Inc. - Trans",Demand,31196,megawatthours
2026-04-01T23,SOCO,"Southern Company Services, Inc. - Trans",Demand,30727,megawatthours
2026-04-02T00,SOCO,"Southern Company Services, Inc. - Trans",Demand,29767,megawatthours
2026-04-02T01,SOCO,"Southern Company Services, Inc. - Trans",Demand,29391,megawatthours
2026-04-02T02,SOCO,"Southern Company Services, Inc. - Trans",Demand,28147,megawatthours
2026-04-02T03,SOCO,"Southern Company Services, Inc. - Trans",Demand,26458,megawatthours
2026-04-02T04,SOCO,"Southern Company Services, Inc. - Trans",Demand,24397,megawatthours
2026-04-02T05,SOCO,"Southern Company Services, Inc. - Trans",Demand,22726,megawatthours
2026-04-02T06,SOCO,"Southern Company Services, Inc. - Trans",Demand,21403,megawatthours
2026-04-02T07,SOCO,"Southern Company Services, Inc. - Trans",Demand,20622,megawatthours
2026-04-02T08,SOCO,"Southern Company Services, Inc. - Trans",Demand,20098,megawatthours
2026-04-02T09,SOCO,"Southern Company Services, Inc. - Trans",Demand,20050,megawatthours
2026-04-02T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,20732,megawatthours
2026-04-02T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,22023,megawatthours
2026-04-02T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,23334,megawatthours
2026-04-02T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,23804,megawatthours
2026-04-02T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,24526,megawatthours
2026-04-02T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,25472,megawatthours
2026-04-02T16,SOCO,"Southern Company Services, Inc. - Trans",Demand,26541,megawatthours
2026-04-02T17,SOCO,"Southern Company Services, Inc. - Trans",Demand,27824,megawatthours
2026-04-02T18,SOCO,"Southern Company Services, Inc. - Trans",Demand,28978,megawatthours
2026-04-02T19,SOCO,"Southern Company Services, Inc. - Trans",Demand,30027,megawatthours
2026-04-02T20,SOCO,"Southern Company Services, Inc. - Trans",Demand,30671,megawatthours
2026-04-02T21,SOCO,"Southern Company Services, Inc. - Trans",Demand,31210,megawatthours
2026-04-02T22,SOCO,"Southern Company Services, Inc. - Trans",Demand,31137,megawatthours
2026-04-02T23,SOCO,"Southern Company Services, Inc. - Trans",Demand,30444,megawatthours
2026-04-03T00,SOCO,"Southern Company Services, Inc. - Trans",Demand,29393,megawatthours
2026-04-03T01,SOCO,"Southern Company Services, Inc. - Trans",Demand,29117,megawatthours
2026-04-03T02,SOCO,"Southern Company Services, Inc. - Trans",Demand,27997,megawatthours
2026-04-03T03,SOCO,"Southern Company Services, Inc. - Trans",Demand,26342,megawatthours
2026-04-03T04,SOCO,"Southern Company Services, Inc. - Trans",Demand,24399,megawatthours
2026-04-03T05,SOCO,"Southern Company Services, Inc. - Trans",Demand,22624,megawatthours
2026-04-03T06,SOCO,"Southern Company Services, Inc. - Trans",Demand,21525,megawatthours
2026-04-03T07,SOCO,"Southern Company Services, Inc. - Trans",Demand,20646,megawatthours
2026-04-03T08,SOCO,"Southern Company Services, Inc. - Trans",Demand,20188,megawatthours
2026-04-03T09,SOCO,"Southern Company Services, Inc. - Trans",Demand,20063,megawatthours
2026-04-03T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,20555,megawatthours
2026-04-03T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,21571,megawatthours
2026-04-03T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,22368,megawatthours
2026-04-03T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,23025,megawatthours
2026-04-03T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,23883,megawatthours
2026-04-03T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,24777,megawatthours
2026-04-03T16,SOCO,"Southern Company Services, Inc. - Trans",Demand,25734,megawatthours
2026-04-03T17,SOCO,"Southern Company Services, Inc. - Trans",Demand,26756,megawatthours
2026-04-03T18,SOCO,"Southern Company Services, Inc. - Trans",Demand,27845,megawatthours
2026-04-03T19,SOCO,"Southern Company Services, Inc. - Trans",Demand,28809,megawatthours
2026-04-03T20,SOCO,"Southern Company Services, Inc. - Trans",Demand,29621,megawatthours
2026-04-03T21,SOCO,"Southern Company Services, Inc. - Trans",Demand,30163,megawatthours
2026-04-03T22,SOCO,"Southern Company Services, Inc. - Trans",Demand,30430,megawatthours
2026-04-03T23,SOCO,"Southern Company Services, Inc. - Trans",Demand,29750,megawatthours
2026-04-04T00,SOCO,"Southern Company Services, Inc. - Trans",Demand,28745,megawatthours
2026-04-04T01,SOCO,"Southern Company Services, Inc. - Trans",Demand,28172,megawatthours
2026-04-04T02,SOCO,"Southern Company Services, Inc. - Trans",Demand,27110,megawatthours
2026-04-04T03,SOCO,"Southern Company Services, Inc. - Trans",Demand,25834,megawatthours
2026-04-04T04,SOCO,"Southern Company Services, Inc. - Trans",Demand,24363,megawatthours
2026-04-04T05,SOCO,"Southern Company Services, Inc. - Trans",Demand,22746,megawatthours
2026-04-04T06,SOCO,"Southern Company Services, Inc. - Trans",Demand,21469,megawatthours
2026-04-04T07,SOCO,"Southern Company Services, Inc. - Trans",Demand,20554,megawatthours
2026-04-04T08,SOCO,"Southern Company Services, Inc. - Trans",Demand,19823,megawatthours
2026-04-04T09,SOCO,"Southern Company Services, Inc. - Trans",Demand,19624,megawatthours
2026-04-04T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,19690,megawatthours
2026-04-04T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,20038,megawatthours
2026-04-04T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,20473,megawatthours
2026-04-04T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,21525,megawatthours
2026-04-04T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,22826,megawatthours
2026-04-04T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,24174,megawatthours
2026-04-04T16,SOCO,"Southern Company Services, Inc. - Trans",Demand,25542,megawatthours
2026-04-04T17,SOCO,"Southern Company Services, Inc. - Trans",Demand,26828,megawatthours
2026-04-04T18,SOCO,"Southern Company Services, Inc. - Trans",Demand,27839,megawatthours
2026-04-04T19,SOCO,"Southern Company Services, Inc. - Trans",Demand,28846,megawatthours
2026-04-04T20,SOCO,"Southern Company Services, Inc. - Trans",Demand,29693,megawatthours
2026-04-04T21,SOCO,"Southern Company Services, Inc. - Trans",Demand,30203,megawatthours
2026-04-04T22,SOCO,"Southern Company Services, Inc. - Trans",Demand,30340,megawatthours
2026-04-04T23,SOCO,"Southern Company Services, Inc. - Trans",Demand,29774,megawatthours
2026-04-05T00,SOCO,"Southern Company Services, Inc. - Trans",Demand,28701,megawatthours
2026-04-05T01,SOCO,"Southern Company Services, Inc. - Trans",Demand,28034,megawatthours
2026-04-05T02,SOCO,"Southern Company Services, Inc. - Trans",Demand,27174,megawatthours
2026-04-05T03,SOCO,"Southern Company Services, Inc. - Trans",Demand,25840,megawatthours
2026-04-05T04,SOCO,"Southern Company Services, Inc. - Trans",Demand,24279,megawatthours
2026-04-05T05,SOCO,"Southern Company Services, Inc. - Trans",Demand,22648,megawatthours
2026-04-05T06,SOCO,"Southern Company Services, Inc. - Trans",Demand,21331,megawatthours
2026-04-05T07,SOCO,"Southern Company Services, Inc. - Trans",Demand,20365,megawatthours
2026-04-05T08,SOCO,"Southern Company Services, Inc. - Trans",Demand,19762,megawatthours
2026-04-05T09,SOCO,"Southern Company Services, Inc. - Trans",Demand,19563,megawatthours
2026-04-05T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,19465,megawatthours
2026-04-05T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,19765,megawatthours
2026-04-05T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,20248,megawatthours
2026-04-05T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,21074,megawatthours
2026-04-05T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,22211,megawatthours
2026-04-05T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,23004,megawatthours
2026-04-05T16,SOCO,"Southern Company Services, Inc. - Trans",Demand,23415,megawatthours
2026-04-05T17,SOCO,"Southern Company Services, Inc. - Trans",Demand,23727,megawatthours
2026-04-05T18,SOCO,"Southern Company Services, Inc. - Trans",Demand,24038,megawatthours
2026-04-05T19,SOCO,"Southern Company Services, Inc. - Trans",Demand,24038,megawatthours
2026-04-05T20,SOCO,"Southern Company Services, Inc. - Trans",Demand,24093,megawatthours
2026-04-05T21,SOCO,"Southern Company Services, Inc. - Trans",Demand,24240,megawatthours
2026-04-05T22,SOCO,"Southern Company Services, Inc. - Trans",Demand,24232,megawatthours
2026-04-05T23,SOCO,"Southern Company Services, Inc. - Trans",Demand,24079,megawatthours
2026-04-06T00,SOCO,"Southern Company Services, Inc. - Trans",Demand,23680,megawatthours
2026-04-06T01,SOCO,"Southern Company Services, Inc. - Trans",Demand,24130,megawatthours
2026-04-06T02,SOCO,"Southern Company Services, Inc. - Trans",Demand,23607,megawatthours
2026-04-06T03,SOCO,"Southern Company Services, Inc. - Trans",Demand,22456,megawatthours
2026-04-06T04,SOCO,"Southern Company Services, Inc. - Trans",Demand,21023,megawatthours
2026-04-06T05,SOCO,"Southern Company Services, Inc. - Trans",Demand,19818,megawatthours
2026-04-06T06,SOCO,"Southern Company Services, Inc. - Trans",Demand,18884,megawatthours
2026-04-06T07,SOCO,"Southern Company Services, Inc. - Trans",Demand,18532,megawatthours
2026-04-06T08,SOCO,"Southern Company Services, Inc. - Trans",Demand,18403,megawatthours
2026-04-06T09,SOCO,"Southern Company Services, Inc. - Trans",Demand,18565,megawatthours
2026-04-06T10,SOCO,"Southern Company Services, Inc. - Trans",Demand,19352,megawatthours
2026-04-06T11,SOCO,"Southern Company Services, Inc. - Trans",Demand,20929,megawatthours
2026-04-06T12,SOCO,"Southern Company Services, Inc. - Trans",Demand,22501,megawatthours
2026-04-06T13,SOCO,"Southern Company Services, Inc. - Trans",Demand,23246,megawatthours
2026-04-06T14,SOCO,"Southern Company Services, Inc. - Trans",Demand,23650,megawatthours
2026-04-06T15,SOCO,"Southern Company Services, Inc. - Trans",Demand,23968,megawatthours
